tide_height,wind_speed,sea_temp,rainfall,mangrove_index,past_event,risk_level,region_name,timestamp___date,tide_zone
1.58,29.4,30.2,2.9,0.96,None,Safe,Gujarat Coast,13-10-2001,High Tide
1.86,33.4,30.7,15,0.73,None,Safe,Gujarat Coast,11-01-1994,Intertidal
2.28,25.6,27.8,7.1,0.63,None,Safe,Gujarat Coast,17-04-1995,Offshore
2.31,26.6,29.7,18.5,0.63,Rising sea level,Caution,Gujarat Coast,18-04-2015,Low Tide
1.35,37.9,25.3,13.2,0.34,Cyclone,Dangerous,Mumbai Coast,29-01-1993,High Tide
2.6,55.1,31.4,12.6,0.81,None,Caution,West Bengal Coast,05-09-1990,Intertidal
2.68,10.2,33.4,2.6,0.75,None,Safe,Odisha Coast,13-04-1998,Offshore
1.32,25.8,29.3,3.3,0.67,Rising sea level,Caution,Kerala Coast,21-07-2017,Low Tide
1.51,12.8,22.8,37.9,0.93,Cyclone,Dangerous,Kerala Coast,11-02-1999,High Tide
2.71,46.1,26.6,47.8,0.45,None,Caution,West Bengal Coast,16-06-1997,Intertidal
1.91,19.9,29.5,5.9,0.59,None,Safe,West Bengal Coast,07-06-1981,Offshore
0.67,9.7,26.9,2.6,0.55,None,Safe,Kerala Coast,21-07-1986,Low Tide
1.16,34.7,31.2,1.2,0.65,Cyclone,Dangerous,Kerala Coast,18-12-2010,High Tide
1.85,47.9,29.5,20.6,0.71,Rising sea level,Caution,Mumbai Coast,06-02-1987,Intertidal
1.3,35,26.2,27.6,0.78,Erosion,Caution,Tamil Nadu Coast,26-10-2007,Offshore
1.75,29.5,28.1,10.3,0.64,None,Safe,Odisha Coast,28-08-2016,Low Tide
2.02,31.9,25.8,25,0.54,Erosion,Caution,Gujarat Coast,25-03-2007,High Tide
2.88,44,27.5,27.5,1,None,Safe,Tamil Nadu Coast,02-09-2018,Intertidal
1.83,16.5,26.6,60.3,1,None,Safe,West Bengal Coast,28-10-1999,Offshore
2.64,25.7,30.9,1.5,0.73,Illegal dumping,Caution,Kerala Coast,29-12-1998,Low Tide
2.86,21.6,33.3,4.7,0.56,None,Safe,Tamil Nadu Coast,18-09-2008,High Tide
2.86,13,24.4,1.6,0.97,None,Safe,Odisha Coast,12-12-1996,Intertidal
2.17,23.1,23.2,44.5,0.44,Illegal dumping,Caution,West Bengal Coast,07-05-1994,Offshore
0.82,40.3,27.4,34.6,0.64,None,Safe,Gujarat Coast,14-08-2008,Low Tide
2.28,33.8,24.2,18.8,0.57,Flooding,Dangerous,Gujarat Coast,08-09-2008,High Tide
2.63,34.7,28.1,1.9,0.49,Rising sea level,Caution,Odisha Coast,06-08-2016,Intertidal
1.95,28.8,29.9,7,0.65,Cyclone,Dangerous,Odisha Coast,11-10-1997,Offshore
3.05,33.3,31.7,7.8,0.54,None,Safe,Kerala Coast,07-12-2013,Low Tide
2.52,17.4,28.5,18.1,0.7,None,Safe,Gujarat Coast,18-11-1987,High Tide
2.34,23.3,27.5,6.6,0.7,None,Safe,West Bengal Coast,06-05-1991,Intertidal
2.65,29.3,23.1,1.7,0.59,None,Safe,Tamil Nadu Coast,23-12-1989,Offshore
2.2,30.3,28.1,28.9,0.63,Flooding,Dangerous,West Bengal Coast,19-02-1992,Low Tide
0.5,30.8,28.2,7.8,0.66,None,Safe,Mumbai Coast,07-07-2016,High Tide
1.7,25.3,29.6,13.2,0.85,None,Safe,Mumbai Coast,23-02-2017,Intertidal
2.72,22.5,26.2,3,0.67,Cyclone,Dangerous,Odisha Coast,21-01-2008,Offshore
1.52,64.9,26.9,35.7,0.85,Cyclone,Dangerous,Kerala Coast,09-05-2015,Low Tide
1.87,37.9,24.3,18.3,0.81,Erosion,Caution,Mumbai Coast,26-10-2018,High Tide
1.37,32,22.3,51,0.8,None,Safe,Gujarat Coast,30-06-1983,Intertidal
3.07,24.2,25.2,15.1,0.95,Erosion,Caution,West Bengal Coast,29-11-1995,Offshore
3.01,21.6,24.1,62.4,0.5,Cyclone,Dangerous,West Bengal Coast,01-01-2010,Low Tide
1.47,25.4,28.8,48.9,0.61,None,Safe,Odisha Coast,29-10-1980,High Tide
2.09,30.5,26.7,18.9,1,None,Safe,Tamil Nadu Coast,30-09-1981,Intertidal
1.59,4.4,26.7,59.8,0.65,None,Safe,Odisha Coast,25-02-1980,Offshore
2.37,8.2,25.5,8.6,0.19,Cyclone,Dangerous,Tamil Nadu Coast,18-08-2015,Low Tide
2.31,19.4,19.9,10,0.66,None,Safe,Odisha Coast,13-11-2003,High Tide
2.49,29.5,31.8,1,0.72,Rising sea level,Caution,Odisha Coast,09-12-2014,Intertidal
2.2,24.1,25.5,19.6,0.23,Cyclone,Dangerous,Odisha Coast,19-09-2013,Offshore
3.76,44.7,27,28.2,0.94,Rising sea level,Caution,Tamil Nadu Coast,25-04-2002,Low Tide
1.38,9.2,24.4,32.7,0.57,None,Safe,Tamil Nadu Coast,26-10-1985,High Tide
0.97,18,30.4,3.6,0.76,None,Safe,Odisha Coast,06-06-2011,Intertidal
1.76,45.2,28.4,12.9,0.66,None,Caution,Mumbai Coast,30-12-1980,Offshore
1.06,28.6,25.9,4.3,0.47,None,Safe,Kerala Coast,23-08-1998,Low Tide
1.1,37.6,27,23.9,0.51,Erosion,Caution,Kerala Coast,26-08-1992,High Tide
1.4,51.6,32.2,3.8,0.53,None,Caution,Kerala Coast,19-04-2017,Intertidal
1.45,18.7,27.8,51.6,0.9,None,Safe,Tamil Nadu Coast,22-01-2016,Offshore
1.43,25.8,27.5,5.8,0.67,None,Safe,Tamil Nadu Coast,13-01-1994,Low Tide
2.31,23.7,25.6,7.6,0.61,None,Safe,Mumbai Coast,09-01-1994,High Tide
1.7,3.5,23.3,41.9,0.53,Erosion,Caution,Kerala Coast,04-07-1984,Intertidal
1.89,23.3,27.6,13.5,0.92,Cyclone,Dangerous,Kerala Coast,07-07-1982,Offshore
2.54,37.6,28.8,0.5,0.96,Algal bloom,Caution,Odisha Coast,29-08-1987,Low Tide
1.54,33.5,30.7,15,0.91,None,Safe,Tamil Nadu Coast,24-10-1997,High Tide
1.84,34.4,22.4,1.9,0.79,Rising sea level,Caution,Kerala Coast,27-01-1996,Intertidal
2.22,22.5,25.2,92.9,0.75,Algal bloom,Caution,West Bengal Coast,11-03-1984,Offshore
0.84,19.1,26.5,19.5,0.48,None,Safe,Mumbai Coast,17-05-2002,Low Tide
0.57,42.2,28,6.5,0.66,None,Safe,West Bengal Coast,27-02-1989,High Tide
2.21,21,27.6,18.2,0.58,Rising sea level,Caution,West Bengal Coast,03-01-2001,Intertidal
2.3,30.5,27.7,1.8,0.37,Cyclone,Dangerous,Mumbai Coast,10-01-1999,Offshore
3.24,29,29,35.4,0.89,Algal bloom,Caution,West Bengal Coast,04-11-1998,Low Tide
2.09,44.5,25.7,57.1,0.57,None,Safe,Kerala Coast,21-03-1985,High Tide
2.49,38.7,30.3,45.7,0.92,None,Safe,Tamil Nadu Coast,13-06-1988,Intertidal
1.88,11.5,29.1,9.2,0.86,Algal bloom,Caution,Mumbai Coast,20-12-2016,Offshore
2.18,12.7,27.2,8.7,0.8,Cyclone,Dangerous,Odisha Coast,27-04-2002,Low Tide
3,33.9,32,0.8,0.81,Cyclone,Dangerous,West Bengal Coast,29-09-1995,High Tide
0.73,26.2,31.9,23.2,0.59,Cyclone,Dangerous,Mumbai Coast,20-12-2014,Intertidal
2.25,21.5,30.3,16.8,1,None,Safe,Gujarat Coast,10-02-2008,Offshore
3.28,39.2,20.5,13.5,0.71,Flooding,Dangerous,Gujarat Coast,19-05-2004,Low Tide
2.17,29.2,31.9,52.4,0.75,Rising sea level,Caution,Tamil Nadu Coast,28-11-1982,High Tide
2.99,27.6,30,4,0.58,Rising sea level,Caution,Kerala Coast,30-05-1985,Intertidal
1.62,36.4,33,0.2,0.53,None,Safe,Tamil Nadu Coast,20-07-1983,Offshore
1.98,22.5,31.1,1.7,0.79,None,Safe,Tamil Nadu Coast,28-01-2017,Low Tide
2.02,45.8,31.9,5.6,0.74,Flooding,Dangerous,Tamil Nadu Coast,20-01-1997,High Tide
0.67,17.5,30.2,0.7,0.56,Cyclone,Dangerous,Tamil Nadu Coast,02-12-2000,Intertidal
1.3,34.9,31.4,15.4,0.44,Cyclone,Dangerous,Odisha Coast,05-05-1980,Offshore
1.34,44.2,33,8.3,0.47,Rising sea level,Caution,Odisha Coast,06-09-1992,Low Tide
2.49,10.5,28.5,4.4,0.92,Cyclone,Dangerous,Mumbai Coast,20-03-1997,High Tide
2.52,22.9,24.1,30.5,0.59,Cyclone,Dangerous,Gujarat Coast,05-11-1989,Intertidal
2.19,40.7,27.2,5,0.64,None,Safe,Tamil Nadu Coast,02-06-2011,Offshore
2.49,40.9,29,25.6,0.96,None,Safe,Mumbai Coast,20-11-1996,Low Tide
1.9,24.9,28.2,9.5,0.5,None,Safe,Gujarat Coast,26-10-2006,High Tide
2.72,18.2,24.9,15.8,0.57,Rising sea level,Caution,West Bengal Coast,13-09-2000,Intertidal
2.01,38.5,23.9,59.8,0.56,None,Safe,Kerala Coast,11-08-2002,Offshore
2.03,41.2,26.1,0.8,0.99,None,Safe,Odisha Coast,20-08-1980,Low Tide
1.84,13,30,15.3,1,Erosion,Caution,West Bengal Coast,01-05-2008,High Tide
2.41,12.6,32,42.4,0.84,Cyclone,Dangerous,Gujarat Coast,18-08-2005,Intertidal
1.75,29.7,30.3,19.5,0.84,Cyclone,Dangerous,West Bengal Coast,03-05-2008,Offshore
2.59,34.6,30.6,7.1,0.6,None,Safe,Kerala Coast,11-06-1997,Low Tide
1.32,23.4,27.8,11.2,1,Erosion,Caution,Gujarat Coast,08-07-1991,High Tide
1.34,35.2,23.6,25.1,0.75,None,Safe,West Bengal Coast,08-07-2006,Intertidal
2.41,18.5,26.9,48.7,0.85,None,Safe,Odisha Coast,05-05-2019,Offshore
1.95,1.6,27.4,0.9,0.68,None,Safe,Odisha Coast,07-05-2015,Low Tide
1.73,21.9,26.8,1.6,0.65,None,Safe,Mumbai Coast,30-09-2001,High Tide
2.53,27.8,28.1,8.6,1,None,Safe,West Bengal Coast,26-05-2013,Intertidal
1.64,23.7,29.1,5.8,0.8,Algal bloom,Caution,Tamil Nadu Coast,13-11-1998,Offshore
1.88,13.1,30.1,6.8,0.96,None,Safe,West Bengal Coast,13-06-1998,Low Tide
2.84,5.2,27.3,5.5,0.75,Algal bloom,Caution,Gujarat Coast,08-10-1986,High Tide
2.92,20.8,23.2,4.8,0.55,None,Safe,Gujarat Coast,17-09-2009,Intertidal
2.94,37.8,26.8,3.1,0.59,None,Safe,West Bengal Coast,11-11-2017,Offshore
1.83,42.1,28.1,59.8,0.72,Cyclone,Dangerous,Kerala Coast,02-07-1987,Low Tide
2.74,41.3,31.1,3.4,0.59,Rising sea level,Caution,Odisha Coast,15-10-1994,High Tide
1.43,17.2,26.6,5,0.5,Erosion,Caution,Gujarat Coast,27-10-1984,Intertidal
1.46,13.2,29.3,6.2,0.92,Illegal dumping,Caution,Odisha Coast,19-01-2012,Offshore
0.59,33,28.7,59.5,0.6,Algal bloom,Caution,Gujarat Coast,02-11-2007,Low Tide
3,34.6,28.1,31,0.72,Algal bloom,Caution,Mumbai Coast,23-11-2008,High Tide
1.48,31.8,30.3,34.3,0.75,Cyclone,Dangerous,Tamil Nadu Coast,26-05-1982,Intertidal
1.92,2.8,26.3,2.4,0.59,Cyclone,Dangerous,Gujarat Coast,02-02-2019,Offshore
1.45,16.6,26.6,39.8,0.96,None,Safe,Odisha Coast,09-06-1990,Low Tide
2.42,26.6,28,11.5,0.5,Cyclone,Dangerous,Mumbai Coast,14-11-2011,High Tide
1.77,32.8,26.4,6.7,0.75,None,Safe,Gujarat Coast,08-01-2006,Intertidal
1.22,36.2,29.3,18.9,0.74,None,Safe,Kerala Coast,31-12-1983,Offshore
2.26,28.7,26.2,38,0.69,Cyclone,Dangerous,Tamil Nadu Coast,05-11-2009,Low Tide
1.14,31,28.6,33.2,0.47,None,Safe,Gujarat Coast,16-10-2008,High Tide
1.5,28,27.7,48.6,0.86,None,Safe,Mumbai Coast,29-09-1984,Intertidal
0.74,35.2,28.5,57.9,0.83,None,Safe,Kerala Coast,24-05-1984,Offshore
1.15,30.8,26.9,6,0.58,Illegal dumping,Caution,West Bengal Coast,24-05-1995,Low Tide
2.11,27.8,27.2,12.1,0.83,None,Safe,Mumbai Coast,12-07-1998,High Tide
0.82,23.8,28.2,0.3,0.77,None,Safe,Mumbai Coast,12-06-2009,Intertidal
1.11,28,28.5,46.5,0.47,Rising sea level,Caution,Kerala Coast,18-10-2011,Offshore
2,32.8,28,3.7,0.55,None,Safe,Mumbai Coast,16-02-1999,Low Tide
1.67,30.2,32.3,43.5,0.9,None,Safe,Kerala Coast,18-08-1989,High Tide
3.2,31.6,25.5,8.8,0.76,None,Safe,Gujarat Coast,28-12-2008,Intertidal
3.1,43.1,27.8,10.1,0.6,None,Safe,Kerala Coast,08-02-2018,Offshore
1.48,30.2,24.1,0.9,0.55,None,Safe,Kerala Coast,24-03-1990,Low Tide
2.33,19.2,28.9,8.7,0.61,None,Safe,Tamil Nadu Coast,15-04-2010,High Tide
2.45,37.6,25.2,48.2,0.62,None,Safe,Kerala Coast,09-08-2005,Intertidal
1.64,10.6,27.3,0.6,0.55,Flooding,Dangerous,Kerala Coast,20-09-2015,Offshore
1.1,14,27.1,11.5,0.39,Cyclone,Dangerous,West Bengal Coast,03-02-2003,Low Tide
1.99,31,28.7,0.7,0.91,Cyclone,Dangerous,Gujarat Coast,03-02-1987,High Tide
1.9,33.2,26.6,10.2,0.87,None,Safe,Tamil Nadu Coast,29-11-1982,Intertidal
1.74,12.1,26.5,4.2,0.47,None,Safe,West Bengal Coast,03-11-1991,Offshore
2.27,22.4,31.6,6.4,0.72,Erosion,Caution,Odisha Coast,14-07-2009,Low Tide
1.55,19.7,28.7,46.2,0.54,None,Safe,Gujarat Coast,11-12-2004,High Tide
1.31,21.2,26.6,12.6,0.65,Erosion,Caution,Gujarat Coast,17-08-1994,Intertidal
2.07,38.3,27.4,7,0.64,None,Safe,Odisha Coast,06-01-1980,Offshore
2.23,35.5,32.1,19.6,0.62,Erosion,Caution,Kerala Coast,03-07-2000,Low Tide
1.29,26.8,27.4,3.4,1,None,Safe,West Bengal Coast,16-09-2003,High Tide
2.56,20.4,26.3,6.6,0.62,None,Safe,Mumbai Coast,13-06-2018,Intertidal
0.94,10.8,26.3,17.4,0.55,Flooding,Dangerous,Tamil Nadu Coast,05-11-2013,Offshore
1.65,44,26.6,6,0.56,Flooding,Dangerous,Mumbai Coast,09-06-2002,Low Tide
1.85,34.1,26.5,25,0.89,None,Safe,Odisha Coast,02-05-1996,High Tide
1.62,18.5,24.8,14.9,0.4,Illegal dumping,Caution,Gujarat Coast,12-03-2004,Intertidal
1.66,35.6,25.2,32.5,0.56,None,Safe,Gujarat Coast,27-04-1980,Offshore
3.12,26.2,25.9,65.1,0.96,None,Safe,Tamil Nadu Coast,12-06-2010,Low Tide
1.49,23.6,29.5,2.7,0.74,Cyclone,Dangerous,Gujarat Coast,07-02-2018,High Tide
3.46,32.2,27,9,0.73,Algal bloom,Caution,Gujarat Coast,26-12-1986,Intertidal
2.26,18.1,27.5,8.5,1,Illegal dumping,Caution,Tamil Nadu Coast,06-03-2019,Offshore
2.06,22.9,31.2,3.6,0.74,None,Safe,West Bengal Coast,26-03-2016,Low Tide
2.29,28.5,31.2,36.6,0.57,None,Safe,West Bengal Coast,26-10-2020,High Tide
3.52,21,27.3,31.4,0.65,Cyclone,Dangerous,Tamil Nadu Coast,23-03-1995,Intertidal
1.4,35,26.4,14.6,0.5,None,Safe,Odisha Coast,29-09-1991,Offshore
1.33,49.4,25.8,17,0.93,None,Caution,Gujarat Coast,26-04-1982,Low Tide
1.55,17.9,29.7,1.4,0.8,None,Safe,Gujarat Coast,28-12-2009,High Tide
2.02,7,27.5,17.8,0.9,None,Safe,Odisha Coast,08-07-2017,Intertidal
0.96,3,27,34.5,0.92,None,Safe,West Bengal Coast,20-08-2017,Offshore
2.01,25.2,26,18.8,0.63,None,Safe,Kerala Coast,17-04-1997,Low Tide
3.02,19,26.1,6.8,0.53,Algal bloom,Caution,Kerala Coast,18-03-2018,High Tide
2.09,29.5,28.8,24.2,0.69,Cyclone,Dangerous,Kerala Coast,17-09-1997,Intertidal
1.82,28.6,24.7,9.9,0.54,None,Safe,West Bengal Coast,26-07-2017,Offshore
1.63,7.8,30.5,17.3,0.73,None,Safe,West Bengal Coast,21-07-2005,Low Tide
2.54,5.2,26.7,14.7,0.9,None,Safe,Odisha Coast,21-05-2007,High Tide
1.5,30.6,27.6,10.6,0.67,None,Safe,Gujarat Coast,29-05-2004,Intertidal
3.11,28.6,24.7,27.9,0.73,Algal bloom,Caution,Odisha Coast,12-08-1980,Offshore
3.16,21.9,28,47.4,0.68,Illegal dumping,Caution,Odisha Coast,05-02-2015,Low Tide
2.15,7.1,27.2,0.1,0.84,Algal bloom,Caution,West Bengal Coast,10-07-1991,High Tide
1.99,32.7,27.9,59.7,0.58,Cyclone,Dangerous,Kerala Coast,15-03-1997,Intertidal
2.62,42.3,31.7,15.8,0.3,None,Safe,Mumbai Coast,04-03-2015,Offshore
2.66,30.3,28.4,26.5,0.78,None,Safe,Gujarat Coast,10-08-1985,Low Tide
1.52,16.8,26,42.6,0.88,Rising sea level,Caution,West Bengal Coast,24-01-1997,High Tide
1.68,27.5,26.2,13.8,0.78,Illegal dumping,Caution,Kerala Coast,07-06-2015,Intertidal
1.21,10.6,29.5,39.6,0.58,None,Safe,Mumbai Coast,08-07-2014,Offshore
2.25,39.7,31.2,4.3,0.5,None,Safe,Mumbai Coast,26-09-2006,Low Tide
2.4,28,28.7,3.8,0.79,Flooding,Dangerous,West Bengal Coast,02-01-1985,High Tide
1.19,5.8,29.7,23.6,0.73,None,Safe,Tamil Nadu Coast,01-04-1985,Intertidal
1.73,23.4,29.5,44.9,0.68,Flooding,Dangerous,Gujarat Coast,05-08-1991,Offshore
1.19,32.6,31.5,49.1,1,Flooding,Dangerous,Mumbai Coast,18-02-1999,Low Tide
1.46,23,23.1,22.7,0.53,None,Safe,West Bengal Coast,19-07-1985,High Tide
2.33,23.7,29.7,16.4,1,Illegal dumping,Caution,West Bengal Coast,16-12-2019,Intertidal
1.56,12.3,30.5,8.9,0.71,Illegal dumping,Caution,Kerala Coast,02-04-1990,Offshore
1.82,33.8,24.7,86.1,0.37,Rising sea level,Caution,Tamil Nadu Coast,23-11-2004,Low Tide
1.02,19.2,25.8,8.5,0.67,None,Safe,Gujarat Coast,13-07-2015,High Tide
2.11,1.1,25.9,30,0.87,None,Safe,Odisha Coast,05-01-2008,Intertidal
1.97,22.5,26.2,16.7,0.63,Cyclone,Dangerous,Kerala Coast,10-01-1980,Offshore
1.56,38.8,26.8,20.6,0.43,None,Safe,Mumbai Coast,17-09-1980,Low Tide
1.89,22.4,28.6,11,0.67,None,Safe,Mumbai Coast,13-07-1996,High Tide
2.11,47.9,30.2,73.6,0.55,None,Caution,Kerala Coast,04-01-2007,Intertidal
1.51,32.1,30.7,18.7,0.79,Algal bloom,Caution,West Bengal Coast,28-01-1986,Offshore
1.11,31.1,25.9,61.1,0.84,None,Safe,Mumbai Coast,12-04-1999,Low Tide
3.08,25.5,25.9,0.2,0.51,None,Safe,Tamil Nadu Coast,22-08-1985,High Tide
1.62,26.2,31.3,18.7,0.57,None,Safe,Gujarat Coast,23-06-1994,Intertidal
1.94,23.8,29.6,27.8,0.84,Algal bloom,Caution,Tamil Nadu Coast,05-08-2012,Offshore
2.61,23.4,28.2,30.1,0.55,Cyclone,Dangerous,Mumbai Coast,07-06-1984,Low Tide
4.12,33.4,29.2,51.8,0.51,None,Safe,Odisha Coast,22-04-2003,High Tide
1.25,15.8,27.9,0.1,0.49,Illegal dumping,Caution,Gujarat Coast,04-09-1983,Intertidal
2.27,14.1,29.3,0,0.76,None,Safe,Gujarat Coast,14-02-2018,Offshore
1.58,13.5,27.2,14.1,0.76,Cyclone,Dangerous,Kerala Coast,07-12-2008,Low Tide
1.68,51.5,28.7,0.7,0.58,Flooding,Dangerous,Kerala Coast,03-10-1987,High Tide
1.57,33.4,24.2,80.7,0.7,Flooding,Dangerous,Odisha Coast,25-09-1987,Intertidal
1.32,30.7,26.3,5.5,0.97,None,Safe,West Bengal Coast,17-06-1985,Offshore
1.98,14.3,26.3,14.1,0.52,Rising sea level,Caution,Gujarat Coast,12-07-2010,Low Tide
1.12,34.5,27.1,1.4,0.35,Rising sea level,Caution,Odisha Coast,18-12-2018,High Tide
2.57,25.6,25.7,16.2,0.78,Cyclone,Dangerous,Kerala Coast,04-01-2008,Intertidal
2.03,29.6,26.7,10.5,0.68,None,Safe,Kerala Coast,22-07-1989,Offshore
2.25,15.3,24.2,1,0.57,None,Safe,Gujarat Coast,30-06-2012,Low Tide
1.72,28.9,29.4,9,0.82,Cyclone,Dangerous,Tamil Nadu Coast,28-06-2005,High Tide
1.78,21.9,27.8,10.9,0.85,None,Safe,Mumbai Coast,10-11-2001,Intertidal
2.17,17.8,23.7,101.1,0.3,Flooding,Dangerous,Kerala Coast,23-05-1984,Offshore
1.3,35.8,25.9,5.1,0.58,None,Safe,West Bengal Coast,13-02-2020,Low Tide
1.79,8.5,28.8,17.3,1,Algal bloom,Caution,West Bengal Coast,15-06-2013,High Tide
1.48,33.8,26.6,96.1,0.81,None,Caution,Kerala Coast,23-08-1980,Intertidal
1.47,35.2,26.3,34.5,0.82,None,Safe,Tamil Nadu Coast,27-10-2007,Offshore
0.73,16.4,27.8,110.3,0.91,None,Caution,Tamil Nadu Coast,22-07-2014,Low Tide
2.8,17.2,28.9,75.9,0.7,None,Safe,Odisha Coast,23-03-1985,High Tide
1.59,24.3,24.4,14.8,0.84,Cyclone,Dangerous,West Bengal Coast,16-06-2003,Intertidal
2.7,30.4,29.4,26.2,0.83,Flooding,Dangerous,Odisha Coast,31-08-1989,Offshore
2.64,25.2,26,2.6,0.8,Cyclone,Dangerous,West Bengal Coast,23-05-1994,Low Tide
1.23,32.2,28,12.8,0.64,Cyclone,Dangerous,Mumbai Coast,20-03-1987,High Tide
1.35,48.2,27.9,36.4,0.73,Algal bloom,Caution,Mumbai Coast,07-05-2002,Intertidal
3.54,20.9,26.7,15.5,0.59,None,Safe,Gujarat Coast,23-09-2006,Offshore
3.05,6.4,25.4,26.7,0.7,None,Safe,Odisha Coast,04-01-1987,Low Tide
1.98,36.9,27.3,30.1,0.49,None,Safe,Kerala Coast,29-10-1994,High Tide
2.15,47.2,32.1,6.4,0.56,Algal bloom,Caution,Odisha Coast,14-04-1989,Intertidal
1.62,31.7,24.6,45.9,0.65,None,Safe,Kerala Coast,19-07-2010,Offshore
2.26,13.9,32.2,13.5,0.53,None,Safe,Tamil Nadu Coast,27-05-2012,Low Tide
1.57,25.5,27.4,5.2,0.61,Cyclone,Dangerous,Odisha Coast,17-04-1996,High Tide
0.78,13.6,28.1,44.1,0.67,Rising sea level,Caution,Tamil Nadu Coast,21-12-1994,Intertidal
1.21,34.7,25.3,11.9,0.77,Cyclone,Dangerous,Mumbai Coast,03-12-2001,Offshore
2.01,10.8,26.1,30.5,0.87,Flooding,Dangerous,Mumbai Coast,20-12-2012,Low Tide
1.32,23.4,26.7,17.5,0.62,Algal bloom,Caution,Gujarat Coast,25-10-2004,High Tide
1.96,14.9,25.4,10.6,0.94,None,Safe,Odisha Coast,09-11-2005,Intertidal
1.36,28.5,27.5,36.5,0.87,Algal bloom,Caution,Tamil Nadu Coast,23-07-1997,Offshore
1.53,22.6,27,19.3,0.79,Erosion,Caution,Kerala Coast,17-09-2018,Low Tide
2.51,29.1,32.6,10.9,0.73,None,Safe,Mumbai Coast,02-01-1999,High Tide
2.15,27.3,25.1,2.6,0.76,None,Safe,Mumbai Coast,10-01-2006,Intertidal
1.99,15.2,28.3,49.7,0.91,None,Safe,Kerala Coast,13-03-1993,Offshore
2.53,34.5,28.6,0.8,0.92,None,Safe,Tamil Nadu Coast,06-04-2019,Low Tide
2.29,26.4,25.3,43.8,0.94,Rising sea level,Caution,Tamil Nadu Coast,08-12-1987,High Tide
2.87,15.1,29.7,9.8,0.71,None,Safe,Odisha Coast,29-08-2000,Intertidal
1.72,53.9,27,22.4,0.8,None,Caution,Odisha Coast,18-03-1980,Offshore
1.74,32.7,21.8,56.2,0.94,Erosion,Caution,West Bengal Coast,29-09-2000,Low Tide
1.22,25.2,29.6,3.6,0.59,Cyclone,Dangerous,West Bengal Coast,09-08-2009,High Tide
1.74,44,25.2,18.4,0.64,Cyclone,Dangerous,Gujarat Coast,29-07-1991,Intertidal
2.58,49.1,25.4,31.8,0.7,Erosion,Caution,Mumbai Coast,23-08-1981,Offshore
2.78,25.3,29.7,31.2,0.86,None,Safe,Odisha Coast,30-06-2018,Low Tide
2.58,31.2,27.1,16.4,0.86,Algal bloom,Caution,Tamil Nadu Coast,01-12-1982,High Tide
0.92,15.1,30.3,21.6,0.66,None,Safe,Kerala Coast,06-11-1985,Intertidal
2.65,25.2,31,31.2,0.43,None,Safe,Tamil Nadu Coast,18-02-2009,Offshore
0.9,24.6,26.4,40.5,0.74,None,Safe,Mumbai Coast,04-11-2008,Low Tide
2.54,29.2,30,31.6,0.53,None,Safe,West Bengal Coast,13-07-2007,High Tide
1.78,31,26.1,9.6,0.43,Illegal dumping,Caution,Tamil Nadu Coast,14-01-2006,Intertidal
2.42,33.7,33.6,125.9,0.47,Illegal dumping,Caution,Gujarat Coast,30-04-2015,Offshore
1.2,29.9,26.3,12.5,0.76,Erosion,Caution,Mumbai Coast,11-04-2012,Low Tide
2.7,12.5,30.6,0.5,0.94,None,Safe,West Bengal Coast,04-01-1999,High Tide
1.12,15.7,30.1,9.9,0.71,Illegal dumping,Caution,Kerala Coast,23-09-2012,Intertidal
1.6,20.4,28.8,3,0.74,Algal bloom,Caution,West Bengal Coast,14-05-2001,Offshore
1.4,23.6,26.3,2.8,0.91,None,Safe,Gujarat Coast,22-12-1997,Low Tide
0.95,39.6,27.6,7.3,0.42,Algal bloom,Caution,Mumbai Coast,20-05-1996,High Tide
2.06,13,22.6,1.2,0.79,None,Safe,Kerala Coast,29-01-1994,Intertidal
3.08,22.7,28.6,25.7,0.7,None,Safe,Gujarat Coast,14-10-1992,Offshore
3.6,38.4,28.9,1.7,0.8,Erosion,Caution,West Bengal Coast,30-12-1985,Low Tide
2.06,23.4,28.3,5,0.61,Cyclone,Dangerous,Gujarat Coast,22-02-2005,High Tide
2.67,32.5,20.6,2.1,0.55,None,Safe,Mumbai Coast,05-06-1987,Intertidal
2.14,25.3,24.8,1.4,0.73,Cyclone,Dangerous,Odisha Coast,01-01-1986,Offshore
2.3,30.1,26.1,6.9,1,Rising sea level,Caution,Gujarat Coast,02-06-1983,Low Tide
1.79,24.3,28.7,18.7,0.85,Cyclone,Dangerous,Gujarat Coast,16-10-2010,High Tide
2.12,35,28.7,73.6,0.61,None,Safe,West Bengal Coast,07-01-2015,Intertidal
2.32,8.5,27.6,45.8,0.46,None,Safe,West Bengal Coast,16-01-1991,Offshore
1.65,22.6,29.6,45.9,0.4,None,Safe,Kerala Coast,20-06-1985,Low Tide
1.95,30.6,25.4,4.3,0.94,Illegal dumping,Caution,West Bengal Coast,21-11-2015,High Tide
1.96,33.4,29.5,6.8,0.53,None,Safe,Tamil Nadu Coast,04-02-1990,Intertidal
2.5,44.9,29.2,1.7,0.64,None,Safe,Mumbai Coast,26-04-2008,Offshore
1.36,22.3,28.9,33.2,0.94,None,Safe,Mumbai Coast,01-01-1991,Low Tide
1.97,44.8,27.5,1.6,0.41,Rising sea level,Caution,Odisha Coast,11-12-2010,High Tide
